DH14616,MH067,19,8018000,2017-11-14
DH14617,MH074,28,16688000,2017-11-13
DH14618,MH069,49,8232000,2017-11-16
DH14619,MH018,25,7737500,2017-11-13
DH1462,MH006,5,2280000,2015-04-21
DH14620,MH092,10,5835000,2017-11-17
DH14621,MH001,27,9936000,2017-11-16
DH14622,MH062,16,4296000,2017-11-14
DH14623,MH032,21,4798500,2017-11-15
DH14624,MH030,49,9114000,2017-11-16
DH14625,MH040,36,17010000,2017-11-17
DH14626,MH017,31,12942500,2017-11-17
DH14627,MH029,41,50430000,2017-11-16
DH14628,MH085,19,3800000,2017-11-14
DH14629,MH011,9,1593000,2017-11-14
DH1463,MH065,31,8633500,2015-04-22
DH14630,MH084,2,770000,2017-11-17
DH14631,MH010,19,5785500,2017-11-18
DH14632,MH071,31,38920500,2017-11-16
DH14633,MH097,36,46422000,2017-11-17
DH14634,MH089,2,971000,2017-11-16
DH14635,MH006,17,7752000,2017-11-14
DH14636,MH062,33,8860500,2017-11-16
DH14637,MH099,32,7504000,2017-11-16
DH14638,MH092,19,11086500,2017-11-14
DH14639,MH070,46,14605000,2017-11-16
DH1464,MH044,5,1407500,2015-04-18
DH14640,MH048,10,11085000,2017-11-15
DH14641,MH073,36,8712000,2017-11-17
DH14642,MH079,13,5304000,2017-11-17
DH14643,MH017,26,10855000,2017-11-18
DH14644,MH036,46,55545000,2017-11-16
DH14645,MH047,20,25600000,2017-11-15
DH14646,MH019,18,5814000,2017-11-15
DH14647,MH044,6,1689000,2017-11-15
DH14648,MH077,28,17612000,2017-11-17
DH14649,MH073,9,2178000,2017-11-18
DH1465,MH083,15,5737500,2015-04-22
DH14650,MH058,18,8865000,2017-11-16
DH14651,MH044,22,6193000,2017-11-18
DH14652,MH051,23,6750500,2017-11-15
DH14653,MH072,34,10863000,2017-11-17
DH14654,MH046,48,12072000,2017-11-15
DH14655,MH080,25,27737500,2017-11-18
DH14656,MH065,24,6684000,2017-11-17
DH14657,MH051,44,12914000,2017-11-18
DH14658,MH008,45,14355000,2017-11-19
DH14659,MH004,10,2880000,2017-11-20
DH1466,MH047,25,32000000,2015-04-19
DH14660,MH078,25,4550000,2017-11-20
DH14661,MH051,26,7631000,2017-11-19
DH14662,MH051,42,12327000,2017-11-20
DH14663,MH019,10,3230000,2017-11-20
DH14664,MH043,20,6010000,2017-11-16
DH14665,MH072,31,9904500,2017-11-18
DH14666,MH051,42,12327000,2017-11-16
DH14667,MH044,30,8445000,2017-11-20
DH14668,MH032,39,8911500,2017-11-17
DH14669,MH057,47,19505000,2017-11-19
DH1467,MH013,46,22195000,2015-04-22
DH14670,MH056,34,5508000,2017-11-20
DH14671,MH042,44,28072000,2017-11-19
DH14672,MH028,28,12782000,2017-11-19
DH14673,MH025,35,13632500,2017-11-18
DH14674,MH013,28,13510000,2017-11-17
DH14675,MH079,46,18768000,2017-11-19
DH14676,MH077,12,7548000,2017-11-18
DH14677,MH006,4,1824000,2017-11-21
DH14678,MH005,13,2405000,2017-11-21
DH14679,MH071,22,27621000,2017-11-20
DH1468,MH036,1,1207500,2015-04-19
DH14680,MH060,17,3876000,2017-11-19
DH14681,MH004,31,8928000,2017-11-19
DH14682,MH099,39,9145500,2017-11-20
DH14683,MH071,3,3766500,2017-11-19
DH14684,MH011,48,8496000,2017-11-19
DH14685,MH037,36,8334000,2017-11-21
DH14686,MH073,33,7986000,2017-11-21
DH14687,MH088,48,15192000,2017-11-19
DH14688,MH080,3,3328500,2017-11-21
DH14689,MH015,18,22761000,2017-11-18
DH1469,MH089,49,23789500,2015-04-20
DH14690,MH097,22,28369000,2017-11-22
DH14691,MH031,1,1191000,2017-11-21
DH14692,MH089,15,7282500,2017-11-18
DH14693,MH089,3,1456500,2017-11-21
DH14694,MH025,14,5453000,2017-11-22
DH14695,MH011,3,531000,2017-11-21
DH14696,MH052,11,2882000,2017-11-18
DH14697,MH066,5,1867500,2017-11-22
DH14698,MH042,26,16588000,2017-11-18
DH14699,MH066,23,8590500,2017-11-18
DH1470,MH061,11,3305500,2015-04-19
DH14700,MH043,7,2103500,2017-11-18
DH14701,MH061,31,9315500,2017-11-21
DH14702,MH003,6,1653000,2017-11-22
DH14703,MH017,38,15865000,2017-11-22
DH14704,MH063,33,13810500,2017-11-21
DH14705,MH057,21,8715000,2017-11-21
DH14706,MH046,5,1257500,2017-11-19
DH14707,MH018,12,3714000,2017-11-23
DH14708,MH092,4,2334000,2017-11-21
DH14709,MH087,26,6643000,2017-11-20
DH1471,MH078,12,2184000,2015-04-19
DH14710,MH013,26,12545000,2017-11-19
DH14711,MH075,50,19775000,2017-11-19
DH14712,MH056,39,6318000,2017-11-21
DH14713,MH038,28,16366000,2017-11-21
DH14714,MH031,11,13101000,2017-11-19
DH14715,MH033,4,4416000,2017-11-23
DH14716,MH047,23,29440000,2017-11-24
DH14717,MH049,11,3916000,2017-11-22
DH14718,MH065,43,11975500,2017-11-21
DH14719,MH048,47,52099500,2017-11-21
DH1472,MH053,18,3501000,2015-04-23
DH14720,MH079,23,9384000,2017-11-23
DH14721,MH057,27,11205000,2017-11-22
DH14722,MH093,32,7440000,2017-11-22
DH14723,MH071,47,59008500,2017-11-22
DH14724,MH067,46,19412000,2017-11-24
DH14725,MH072,16,5112000,2017-11-22
DH14726,MH099,4,938000,2017-11-20
DH14727,MH017,9,3757500,2017-11-22
DH14728,MH028,37,16890500,2017-11-20
DH14729,MH081,33,12919500,2017-11-24
DH1473,MH029,29,35670000,2015-04-19
DH14730,MH038,45,26302500,2017-11-24
DH14731,MH089,26,12623000,2017-11-22
DH14732,MH043,1,300500,2017-11-24
DH14733,MH029,28,34440000,2017-11-24
DH14734,MH029,30,36900000,2017-11-22
DH14735,MH070,43,13652500,2017-11-22
DH14736,MH089,15,7282500,2017-11-24
DH14737,MH043,20,6010000,2017-11-21
DH14738,MH009,36,43596000,2017-11-21
DH14739,MH081,33,12919500,2017-11-25
DH1474,MH090,15,17767500,2015-04-22
DH14740,MH010,7,2131500,2017-11-24
DH14741,MH077,17,10693000,2017-11-22
DH14742,MH069,8,1344000,2017-11-25
DH14743,MH031,20,23820000,2017-11-26
DH14744,MH025,23,8958500,2017-11-25
DH14745,MH046,19,4778500,2017-11-25
DH14746,MH086,24,6264000,2017-11-26
DH14747,MH035,22,5544000,2017-11-24
DH14748,MH077,7,4403000,2017-11-23
DH14749,MH070,45,14287500,2017-11-25
DH1475,MH057,41,17015000,2015-04-22
DH14750,MH055,27,11772000,2017-11-25
DH14751,MH063,42,17577000,2017-11-23
DH14752,MH089,39,18934500,2017-11-25
DH14753,MH015,47,59431500,2017-11-25
DH14754,MH056,27,4374000,2017-11-24
DH14755,MH089,32,15536000,2017-11-25
DH14756,MH008,22,7018000,2017-11-24
DH14757,MH035,43,10836000,2017-11-25
DH14758,MH099,25,5862500,2017-11-25
DH14759,MH081,5,1957500,2017-11-25
DH1476,MH099,8,1876000,2015-04-22
DH14760,MH068,44,13288000,2017-11-25
DH14761,MH028,11,5021500,2017-11-23
DH14762,MH086,36,9396000,2017-11-24
DH14763,MH060,32,7296000,2017-11-26
DH14764,MH011,48,8496000,2017-11-27
DH14765,MH015,10,12645000,2017-11-24
DH14766,MH086,29,7569000,2017-11-27
DH14767,MH099,2,469000,2017-11-25
DH14768,MH045,18,5202000,2017-11-25
DH14769,MH050,3,1390500,2017-11-27
DH1477,MH023,15,6255000,2015-04-20
DH14770,MH066,39,14566500,2017-11-24
DH14771,MH020,38,12407000,2017-11-28
DH14772,MH002,15,9735000,2017-11-27
DH14773,MH095,2,2555000,2017-11-27
DH14774,MH021,32,9152000,2017-11-28
DH14775,MH049,40,14240000,2017-11-24
DH14776,MH037,29,6713500,2017-11-25
DH14777,MH041,41,15149500,2017-11-27
DH14778,MH081,17,6655500,2017-11-26
DH14779,MH025,31,12074500,2017-11-27
DH1478,MH061,49,14724500,2015-04-20
DH14780,MH016,12,2394000,2017-11-26
DH14781,MH029,29,35670000,2017-11-27
DH14782,MH085,6,1200000,2017-11-24
DH14783,MH018,31,9594500,2017-11-24
DH14784,MH036,41,49507500,2017-11-25
DH14785,MH044,43,12104500,2017-11-28
DH14786,MH045,40,11560000,2017-11-28
DH14787,MH013,8,3860000,2017-11-25
DH14788,MH015,15,18967500,2017-11-26
DH14789,MH006,35,15960000,2017-11-25
DH1479,MH042,30,19140000,2015-04-19
DH14790,MH036,33,39847500,2017-11-29
DH14791,MH061,34,10217000,2017-11-25
DH14792,MH078,31,5642000,2017-11-27
DH14793,MH032,1,228500,2017-11-29
DH14794,MH004,35,10080000,2017-11-29
DH14795,MH013,24,11580000,2017-11-29
DH14796,MH015,5,6322500,2017-11-26
DH14797,MH091,38,11723000,2017-11-28
DH14798,MH083,43,16447500,2017-11-27
DH14799,MH050,3,1390500,2017-11-26
DH1480,MH031,38,45258000,2015-04-22
DH14800,MH044,29,8163500,2017-11-26
DH14801,MH054,21,6982500,2017-11-28
DH14802,MH090,39,46195500,2017-11-26
DH14803,MH077,36,22644000,2017-11-26
DH14804,MH059,2,582000,2017-11-28
DH14805,MH089,5,2427500,2017-11-29
DH14806,MH002,8,5192000,2017-11-29
DH14807,MH074,14,8344000,2017-11-28
DH14808,MH097,2,2579000,2017-11-29
DH14809,MH038,48,28056000,2017-11-27
DH1481,MH049,11,3916000,2015-04-22
DH14810,MH046,32,8048000,2017-11-26
DH14811,MH061,38,11419000,2017-11-30
DH14812,MH093,43,9997500,2017-11-30
DH14813,MH043,9,2704500,2017-12-01
DH14814,MH021,32,9152000,2017-11-27
DH14815,MH057,22,9130000,2017-11-28
DH14816,MH065,44,12254000,2017-12-01
DH14817,MH054,2,665000,2017-11-28
DH14818,MH045,16,4624000,2017-11-28
DH14819,MH034,47,9729000,2017-11-27
DH1482,MH052,28,7336000,2015-04-19
DH14820,MH093,46,10695000,2017-11-28
DH14821,MH036,21,25357500,2017-11-27
DH14822,MH070,25,7937500,2017-11-27
DH14823,MH039,44,52976000,2017-11-27
DH14824,MH036,44,53130000,2017-11-30
DH14825,MH009,41,49651000,2017-12-01
DH14826,MH026,24,8304000,2017-11-30
DH14827,MH026,43,14878000,2017-12-01
DH14828,MH029,43,52890000,2017-11-29
DH14829,MH052,2,524000,2017-12-01
DH1483,MH030,17,3162000,2015-04-23
DH14830,MH047,21,26880000,2017-11-30
DH14831,MH014,23,5129000,2017-12-01
DH14832,MH035,13,3276000,2017-11-28
DH14833,MH083,24,9180000,2017-11-29
DH14834,MH003,13,3581500,2017-12-01
DH14835,MH095,22,28105000,2017-12-02
DH14836,MH096,23,8464000,2017-11-29
DH14837,MH061,41,12320500,2017-12-01
DH14838,MH095,28,35770000,2017-11-29
DH14839,MH011,4,708000,2017-11-29
DH1484,MH006,22,10032000,2015-04-21
DH14840,MH077,22,13838000,2017-11-30
DH14841,MH067,44,18568000,2017-11-30
DH14842,MH022,9,11803500,2017-12-03
DH14843,MH031,39,46449000,2017-12-01
DH14844,MH003,6,1653000,2017-12-01
DH14845,MH091,22,6787000,2017-12-02
DH14846,MH090,24,28428000,2017-12-01
DH14847,MH068,27,8154000,2017-12-03
DH14848,MH023,17,7089000,2017-11-29
DH14849,MH038,14,8183000,2017-12-03
DH1485,MH054,35,11637500,2015-04-21
DH14850,MH064,15,2827500,2017-12-03
DH14851,MH006,42,19152000,2017-12-02
DH14852,MH038,4,2338000,2017-11-30
DH14853,MH023,42,17514000,2017-11-30
DH14854,MH004,47,13536000,2017-12-02
DH14855,MH007,19,3163500,2017-12-02
DH14856,MH094,42,46599000,2017-12-02
DH14857,MH084,31,11935000,2017-12-03
DH14858,MH076,21,3612000,2017-12-02
DH14859,MH034,19,3933000,2017-12-02
DH1486,MH050,49,22711500,2015-04-24
DH14860,MH061,17,5108500,2017-12-02
DH14861,MH071,28,35154000,2017-11-30
DH14862,MH085,20,4000000,2017-12-01
DH14863,MH063,2,837000,2017-11-30
DH14864,MH099,45,10552500,2017-12-02
DH14865,MH051,14,4109000,2017-12-03
DH14866,MH060,10,2280000,2017-12-02
DH14867,MH092,38,22173000,2017-12-04
DH14868,MH039,27,32508000,2017-12-01
DH14869,MH060,14,3192000,2017-12-02
DH1487,MH016,29,5785500,2015-04-22
DH14870,MH008,12,3828000,2017-12-04
DH14871,MH040,43,20317500,2017-12-05
DH14872,MH019,40,12920000,2017-12-01
DH14873,MH028,33,15064500,2017-12-05
DH14874,MH069,33,5544000,2017-12-01
DH14875,MH018,10,3095000,2017-12-02
DH14876,MH067,1,422000,2017-12-05
DH14877,MH092,27,15754500,2017-12-05
DH14878,MH097,43,55448500,2017-12-05
DH14879,MH007,24,3996000,2017-12-02
DH1488,MH095,48,61320000,2015-04-23
DH14880,MH046,8,2012000,2017-12-02
DH14881,MH051,15,4402500,2017-12-02
DH14882,MH097,3,3868500,2017-12-05
DH14883,MH069,46,7728000,2017-12-03
DH14884,MH001,17,6256000,2017-12-06
DH14885,MH055,42,18312000,2017-12-04
DH14886,MH006,30,13680000,2017-12-03
DH14887,MH078,45,8190000,2017-12-02
DH14888,MH025,39,15190500,2017-12-05
DH14889,MH014,42,9366000,2017-12-02
DH1489,MH061,20,6010000,2015-04-20
DH14890,MH053,6,1167000,2017-12-03
DH14891,MH016,38,7581000,2017-12-04
DH14892,MH044,5,1407500,2017-12-06
DH14893,MH058,49,24132500,2017-12-03
DH14894,MH100,17,4071500,2017-12-06
DH14895,MH087,4,1022000,2017-12-02
DH14896,MH021,25,7150000,2017-12-04
DH14897,MH068,46,13892000,2017-12-04
DH14898,MH069,9,1512000,2017-12-04
DH14899,MH061,6,1803000,2017-12-03
DH1490,MH008,25,7975000,2015-04-20
DH14900,MH100,47,11256500,2017-12-04
DH14901,MH012,49,17689000,2017-12-07
DH14902,MH037,50,11575000,2017-12-04
DH14903,MH091,3,925500,2017-12-03
DH14904,MH062,49,13156500,2017-12-06
DH14905,MH045,40,11560000,2017-12-07
DH14906,MH070,38,12065000,2017-12-03
DH14907,MH004,47,13536000,2017-12-04
DH14908,MH053,26,5057000,2017-12-03
DH14909,MH040,29,13702500,2017-12-06
DH1491,MH059,27,7857000,2015-04-21
DH14910,MH060,46,10488000,2017-12-07
DH14911,MH057,9,3735000,2017-12-06
DH14912,MH061,8,2404000,2017-12-07
DH14913,MH063,13,5440500,2017-12-06
DH14914,MH017,50,20875000,2017-12-07
DH14915,MH099,24,5628000,2017-12-04
DH14916,MH050,42,19467000,2017-12-08
DH14917,MH098,1,273500,2017-12-08
DH14918,MH068,45,13590000,2017-12-06
DH14919,MH021,34,9724000,2017-12-08
DH1492,MH033,38,41952000,2015-04-23
DH14920,MH098,12,3282000,2017-12-05
DH14921,MH036,6,7245000,2017-12-08
DH14922,MH018,41,12689500,2017-12-07
DH14923,MH086,44,11484000,2017-12-07
DH14924,MH031,3,3573000,2017-12-08
DH14925,MH067,25,10550000,2017-12-05
DH14926,MH074,22,13112000,2017-12-09
DH14927,MH039,21,25284000,2017-12-09
DH14928,MH063,4,1674000,2017-12-08
DH14929,MH048,11,12193500,2017-12-07
DH1493,MH024,24,5652000,2015-04-20
DH14930,MH064,25,4712500,2017-12-06
DH14931,MH045,9,2601000,2017-12-07
DH14932,MH058,7,3447500,2017-12-08
DH14933,MH023,36,15012000,2017-12-06
DH14934,MH078,11,2002000,2017-12-06
DH14935,MH017,3,1252500,2017-12-06
DH14936,MH047,37,47360000,2017-12-06
DH14937,MH087,42,10731000,2017-12-07
DH14938,MH042,6,3828000,2017-12-08
DH14939,MH068,12,3624000,2017-12-08
DH1494,MH046,34,8551000,2015-04-23
DH14940,MH044,34,9571000,2017-12-08
DH14941,MH037,42,9723000,2017-12-09
DH14942,MH093,21,4882500,2017-12-07
DH14943,MH027,26,6084000,2017-12-09
DH14944,MH060,12,2736000,2017-12-10
DH14945,MH012,45,16245000,2017-12-06
DH14946,MH047,31,39680000,2017-12-07
DH14947,MH093,49,11392500,2017-12-07
DH14948,MH031,1,1191000,2017-12-09
DH14949,MH072,28,8946000,2017-12-06
DH1495,MH061,19,5709500,2015-04-22
DH14950,MH007,48,7992000,2017-12-07
DH14951,MH046,40,10060000,2017-12-07
DH14952,MH054,26,8645000,2017-12-06
DH14953,MH008,40,12760000,2017-12-11
DH14954,MH085,20,4000000,2017-12-09
DH14955,MH036,39,47092500,2017-12-10
DH14956,MH021,24,6864000,2017-12-08
DH14957,MH052,47,12314000,2017-12-08
DH14958,MH083,40,15300000,2017-12-10
DH14959,MH047,35,44800000,2017-12-09
DH1496,MH058,49,24132500,2015-04-21
DH14960,MH092,14,8169000,2017-12-09
DH14961,MH079,9,3672000,2017-12-11
DH14962,MH088,15,4747500,2017-12-09
DH14963,MH083,2,765000,2017-12-11
DH14964,MH048,9,9976500,2017-12-09
DH14965,MH061,47,14123500,2017-12-10
DH14966,MH084,27,10395000,2017-12-07
DH14967,MH013,45,21712500,2017-12-08
DH14968,MH080,32,35504000,2017-12-10
DH14969,MH001,19,6992000,2017-12-11
DH1497,MH062,16,4296000,2015-04-22
DH14970,MH042,29,18502000,2017-12-11
DH14971,MH009,13,15743000,2017-12-12
DH14972,MH048,49,54316500,2017-12-12
DH14973,MH098,10,2735000,2017-12-08
DH14974,MH091,21,6478500,2017-12-11
DH14975,MH097,36,46422000,2017-12-10
DH14976,MH005,32,5920000,2017-12-11
DH14977,MH080,46,51037000,2017-12-12
DH14978,MH042,13,8294000,2017-12-09
DH14979,MH075,22,8701000,2017-12-12
DH1498,MH071,9,11299500,2015-04-20
DH14980,MH033,8,8832000,2017-12-11
DH14981,MH100,3,718500,2017-12-09
DH14982,MH028,39,17803500,2017-12-13
DH14983,MH061,41,12320500,2017-12-10
DH14984,MH096,7,2576000,2017-12-11
DH14985,MH058,39,19207500,2017-12-10
DH14986,MH051,2,587000,2017-12-11
DH14987,MH061,45,13522500,2017-12-09
DH14988,MH003,46,12673000,2017-12-12
DH14989,MH003,20,5510000,2017-12-10
DH1499,MH039,39,46956000,2015-04-21
DH14990,MH043,18,5409000,2017-12-12
DH14991,MH072,14,4473000,2017-12-09
DH14992,MH082,7,2145500,2017-12-10
DH14993,MH091,4,1234000,2017-12-10
DH14994,MH039,24,28896000,2017-12-12
DH14995,MH083,25,9562500,2017-12-13
DH14996,MH042,26,16588000,2017-12-11
DH14997,MH018,35,10832500,2017-12-10
DH14998,MH047,7,8960000,2017-12-12
DH14999,MH057,22,9130000,2017-12-13
DH1500,MH076,10,1720000,2015-04-22
DH15000,MH097,27,34816500,2017-12-13
DH15001,MH006,42,19152000,2017-12-14
DH15002,MH078,49,8918000,2017-12-12
DH15003,MH007,1,166500,2017-12-11
DH15004,MH003,6,1653000,2017-12-12
DH15005,MH061,32,9616000,2017-12-11
DH15006,MH002,31,20119000,2017-12-12
DH15007,MH020,19,6203500,2017-12-14
DH15008,MH006,15,6840000,2017-12-14
DH15009,MH062,20,5370000,2017-12-12
DH1501,MH100,31,7424500,2015-04-25
DH15010,MH053,24,4668000,2017-12-15
DH15011,MH056,19,3078000,2017-12-12
DH15012,MH057,12,4980000,2017-12-12
DH15013,MH089,29,14079500,2017-12-14
DH15014,MH013,14,6755000,2017-12-14
DH15015,MH071,16,20088000,2017-12-15
DH15016,MH060,13,2964000,2017-12-14
DH15017,MH099,9,2110500,2017-12-12
DH15018,MH034,38,7866000,2017-12-15
DH15019,MH065,9,2506500,2017-12-14
DH1502,MH046,15,3772500,2015-04-24
DH15020,MH074,6,3576000,2017-12-14
DH15021,MH061,20,6010000,2017-12-15
DH15022,MH097,38,49001000,2017-12-15
DH15023,MH039,20,24080000,2017-12-16
DH15024,MH062,35,9397500,2017-12-13
DH15025,MH079,43,17544000,2017-12-16
DH15026,MH007,49,8158500,2017-12-13
DH15027,MH002,21,13629000,2017-12-15
DH15028,MH044,36,10134000,2017-12-15
DH15029,MH028,1,456500,2017-12-13
DH1503,MH082,24,7356000,2015-04-21
DH15030,MH095,23,29382500,2017-12-12
DH15031,MH061,44,13222000,2017-12-15
DH15032,MH007,33,5494500,2017-12-16
DH15033,MH037,24,5556000,2017-12-13
DH15034,MH041,22,8129000,2017-12-14
DH15035,MH047,44,56320000,2017-12-14
DH15036,MH099,4,938000,2017-12-13
DH15037,MH086,25,6525000,2017-12-13
DH15038,MH093,48,11160000,2017-12-14
DH15039,MH052,39,10218000,2017-12-16
DH1504,MH062,40,10740000,2015-04-21
DH15040,MH022,7,9180500,2017-12-14
DH15041,MH061,18,5409000,2017-12-17
DH15042,MH006,37,16872000,2017-12-15
DH15043,MH017,26,10855000,2017-12-14
DH15044,MH071,9,11299500,2017-12-17
DH15045,MH047,7,8960000,2017-12-17
DH15046,MH001,50,18400000,2017-12-16
DH15047,MH081,36,14094000,2017-12-17
DH15048,MH001,29,10672000,2017-12-16
DH15049,MH033,40,44160000,2017-12-17
DH1505,MH086,2,522000,2015-04-24
DH15050,MH078,9,1638000,2017-12-17
DH15051,MH060,35,7980000,2017-12-18
DH15052,MH077,26,16354000,2017-12-16
DH15053,MH090,45,53302500,2017-12-15
DH15054,MH066,40,14940000,2017-12-16
DH15055,MH011,2,354000,2017-12-15
DH15056,MH080,12,13314000,2017-12-18
DH15057,MH020,34,11101000,2017-12-18
DH15058,MH048,13,14410500,2017-12-15
DH15059,MH072,22,7029000,2017-12-18
DH1506,MH100,33,7903500,2015-04-22
DH15060,MH065,42,11697000,2017-12-14
DH15061,MH034,15,3105000,2017-12-14
DH15062,MH036,50,60375000,2017-12-14
DH15063,MH076,41,7052000,2017-12-17
DH15064,MH065,47,13089500,2017-12-16
DH15065,MH042,31,19778000,2017-12-18
DH15066,MH086,40,10440000,2017-12-16
DH15067,MH034,46,9522000,2017-12-18
DH15068,MH025,28,10906000,2017-12-19
DH15069,MH044,32,9008000,2017-12-16
DH1507,MH001,33,12144000,2015-04-23
DH15070,MH079,8,3264000,2017-12-15
DH15071,MH049,34,12104000,2017-12-17
DH15072,MH009,32,38752000,2017-12-16
DH15073,MH068,9,2718000,2017-12-18
DH15074,MH074,46,27416000,2017-12-16
DH15075,MH088,14,4431000,2017-12-15
DH15076,MH100,12,2874000,2017-12-15
DH15077,MH051,5,1467500,2017-12-16
DH15078,MH050,15,6952500,2017-12-18
DH15079,MH099,15,3517500,2017-12-19
DH1508,MH012,46,16606000,2015-04-25
DH15080,MH079,45,18360000,2017-12-18
DH15081,MH017,20,8350000,2017-12-19
DH15082,MH014,15,3345000,2017-12-19
DH15083,MH079,6,2448000,2017-12-17
DH15084,MH083,19,7267500,2017-12-20
DH15085,MH083,21,8032500,2017-12-17
DH15086,MH052,48,12576000,2017-12-19
DH15087,MH035,4,1008000,2017-12-19
DH15088,MH014,11,2453000,2017-12-16
DH15089,MH014,6,1338000,2017-12-19
DH1509,MH045,5,1445000,2015-04-21
DH15090,MH042,8,5104000,2017-12-20
DH15091,MH009,31,37541000,2017-12-18
DH15092,MH053,28,5446000,2017-12-17
DH15093,MH061,5,1502500,2017-12-21
DH15094,MH028,36,16434000,2017-12-18
DH15095,MH097,34,43843000,2017-12-20
DH15096,MH015,2,2529000,2017-12-19
DH15097,MH031,42,50022000,2017-12-20
DH15098,MH003,50,13775000,2017-12-19
DH15099,MH019,2,646000,2017-12-20
DH1510,MH094,6,6657000,2015-04-21
DH15100,MH074,50,29800000,2017-12-17
DH15101,MH068,32,9664000,2017-12-20
DH15102,MH091,30,9255000,2017-12-17
DH15103,MH017,18,7515000,2017-12-18
DH15104,MH031,24,28584000,2017-12-17
DH15105,MH008,30,9570000,2017-12-21
DH15106,MH029,49,60270000,2017-12-20
DH15107,MH020,3,979500,2017-12-19
DH15108,MH061,37,11118500,2017-12-21
DH15109,MH069,38,6384000,2017-12-20
DH1511,MH086,26,6786000,2015-04-21
DH15110,MH087,22,5621000,2017-12-22
DH15111,MH026,1,346000,2017-12-21
DH15112,MH096,8,2944000,2017-12-18
DH15113,MH019,9,2907000,2017-12-21
DH15114,MH063,50,20925000,2017-12-21
DH15115,MH035,22,5544000,2017-12-18
DH15116,MH016,46,9177000,2017-12-21
DH15117,MH046,31,7796500,2017-12-20
DH15118,MH084,34,13090000,2017-12-22
DH15119,MH029,11,13530000,2017-12-21
DH1512,MH092,12,7002000,2015-04-21
DH15120,MH057,17,7055000,2017-12-19
DH15121,MH099,4,938000,2017-12-20
DH15122,MH036,26,31395000,2017-12-21
DH15123,MH042,14,8932000,2017-12-23
DH15124,MH023,40,16680000,2017-12-20
DH15125,MH036,21,25357500,2017-12-22
DH15126,MH065,47,13089500,2017-12-21
DH15127,MH057,34,14110000,2017-12-23
DH15128,MH067,37,15614000,2017-12-20
DH15129,MH084,44,16940000,2017-12-23
DH1513,MH058,29,14282500,2015-04-22
DH15130,MH078,43,7826000,2017-12-19
DH15131,MH075,17,6723500,2017-12-22
DH15132,MH030,21,3906000,2017-12-20
DH15133,MH015,7,8851500,2017-12-21
DH15134,MH009,3,3633000,2017-12-23
DH15135,MH053,23,4473500,2017-12-23
DH15136,MH014,17,3791000,2017-12-24
DH15137,MH050,21,9733500,2017-12-24
DH15138,MH047,49,62720000,2017-12-23
DH15139,MH002,38,24662000,2017-12-23
DH1514,MH048,34,37689000,2015-04-24
DH15140,MH016,37,7381500,2017-12-23
DH15141,MH066,25,9337500,2017-12-22
DH15142,MH015,11,13909500,2017-12-20
DH15143,MH047,20,25600000,2017-12-23
DH15144,MH097,43,55448500,2017-12-23
DH15145,MH061,7,2103500,2017-12-24
DH15146,MH027,3,702000,2017-12-22
DH15147,MH001,38,13984000,2017-12-22
DH15148,MH005,47,8695000,2017-12-24
DH15149,MH006,25,11400000,2017-12-24
DH1515,MH049,13,4628000,2015-04-23
DH15150,MH052,42,11004000,2017-12-24
DH15151,MH067,45,18990000,2017-12-25
DH15152,MH095,17,21717500,2017-12-24
DH15153,MH082,40,12260000,2017-12-25
DH15154,MH022,5,6557500,2017-12-24
DH15155,MH072,20,6390000,2017-12-21
DH15156,MH024,5,1177500,2017-12-23
DH15157,MH014,12,2676000,2017-12-24
DH15158,MH054,12,3990000,2017-12-23
DH15159,MH086,10,2610000,2017-12-24
DH1516,MH091,43,13265500,2015-04-23
DH15160,MH021,12,3432000,2017-12-25
DH15161,MH048,5,5542500,2017-12-21
DH15162,MH035,47,11844000,2017-12-23
DH15163,MH036,27,32602500,2017-12-26
DH15164,MH007,32,5328000,2017-12-24
DH15165,MH096,35,12880000,2017-12-25
DH15166,MH026,32,11072000,2017-12-25
DH15167,MH100,7,1676500,2017-12-23
DH15168,MH078,33,6006000,2017-12-25
DH15169,MH089,24,11652000,2017-12-23
DH1517,MH038,20,11690000,2015-04-26
DH15170,MH075,37,14633500,2017-12-26
DH15171,MH075,11,4350500,2017-12-23
DH15172,MH073,36,8712000,2017-12-23
DH15173,MH051,40,11740000,2017-12-22
DH15174,MH008,34,10846000,2017-12-26
DH15175,MH024,21,4945500,2017-12-25
DH15176,MH094,40,44380000,2017-12-23
DH15177,MH010,17,5176500,2017-12-24
DH15178,MH036,21,25357500,2017-12-24
DH15179,MH011,26,4602000,2017-12-26
DH1518,MH002,21,13629000,2015-04-24
DH15180,MH009,10,12110000,2017-12-23
DH15181,MH095,27,34492500,2017-12-27
DH15182,MH027,40,9360000,2017-12-25
DH15183,MH061,23,6911500,2017-12-27
DH15184,MH039,32,38528000,2017-12-24
DH15185,MH093,49,11392500,2017-12-23
DH15186,MH082,9,2758500,2017-12-24
DH15187,MH072,19,6070500,2017-12-24
DH15188,MH077,15,9435000,2017-12-25
DH15189,MH059,23,6693000,2017-12-27
DH1519,MH066,22,8217000,2015-04-23
DH15190,MH003,41,11295500,2017-12-26
DH15191,MH093,20,4650000,2017-12-25
DH15192,MH016,45,8977500,2017-12-24
DH15193,MH023,39,16263000,2017-12-26
DH15194,MH070,41,13017500,2017-12-26
