MH065,CH500,2017-6-22 10:37,198
MH015,CH359,2017-6-22 8:00,200
MH015,CH359,2017-6-22 12:02,154
MH053,CH010,2017-6-22 8:00,200
MH053,CH010,2017-6-22 23:14,150
MH010,CH186,2017-6-22 8:00,184
MH010,CH186,2017-6-22 20:59,155
MH066,CH431,2017-6-22 8:00,179
MH066,CH431,2017-6-22 11:54,133
MH031,CH144,2017-6-22 8:00,200
MH031,CH144,2017-6-22 19:36,180
MH084,CH033,2017-6-23 8:00,200
MH084,CH033,2017-6-23 21:53,179
MH054,CH455,2017-6-23 8:00,200
MH054,CH455,2017-6-23 17:36,158
MH039,CH499,2017-6-23 8:00,200
MH039,CH499,2017-6-23 11:01,193
MH017,CH124,2017-6-23 8:00,200
MH017,CH124,2017-6-23 17:13,159
MH091,CH457,2017-6-23 8:00,200
MH091,CH457,2017-6-23 19:27,197
MH095,CH253,2017-6-23 8:00,170
MH095,CH253,2017-6-23 15:01,150
MH074,CH349,2017-6-23 8:00,200
MH074,CH349,2017-6-23 18:42,157
MH072,CH496,2017-6-23 8:00,200
MH072,CH496,2017-6-23 20:07,157
MH027,CH330,2017-6-23 8:00,179
MH027,CH330,2017-6-23 10:57,143
MH060,CH131,2017-6-23 8:00,161
MH060,CH131,2017-6-23 20:03,150
MH036,CH019,2017-6-23 8:00,200
MH036,CH019,2017-6-23 22:13,174
MH097,CH086,2017-6-23 8:00,200
MH097,CH086,2017-6-23 21:07,194
MH076,CH013,2017-6-23 8:00,200
MH076,CH013,2017-6-23 20:53,177
MH024,CH474,2017-6-23 8:00,200
MH024,CH474,2017-6-23 9:19,174
MH017,CH111,2017-6-24 8:00,200
MH017,CH111,2017-6-24 14:04,181
MH084,CH366,2017-6-24 8:00,187
MH084,CH366,2017-6-24 20:55,161
MH098,CH349,2017-6-24 8:00,200
MH098,CH349,2017-6-24 15:19,152
MH010,CH074,2017-6-24 8:00,200
MH010,CH074,2017-6-24 15:27,156
MH091,CH039,2017-6-24 8:00,200
MH091,CH039,2017-6-24 20:01,158
MH075,CH441,2017-6-24 8:00,200
MH075,CH441,2017-6-24 9:43,197
MH040,CH056,2017-6-24 8:00,200
MH040,CH056,2017-6-24 17:34,168
MH049,CH129,2017-6-24 8:00,200
MH049,CH129,2017-6-24 13:18,186
MH009,CH015,2017-6-24 8:00,168
MH009,CH015,2017-6-24 15:22,122
MH076,CH282,2017-6-24 8:00,200
MH076,CH282,2017-6-24 8:54,183
MH096,CH259,2017-6-24 8:00,200
MH096,CH259,2017-6-24 10:56,197
MH026,CH135,2017-6-24 8:00,185
MH026,CH135,2017-6-24 10:56,174
MH086,CH493,2017-6-24 8:00,200
MH086,CH493,2017-6-24 8:37,197
MH085,CH356,2017-6-24 8:00,200
MH085,CH356,2017-6-24 19:24,180
MH090,CH326,2017-6-25 8:00,200
MH090,CH326,2017-6-25 13:26,175
MH061,CH015,2017-6-25 8:00,159
MH061,CH015,2017-6-25 21:31,147
MH086,CH500,2017-6-25 8:00,200
MH086,CH500,2017-6-25 16:56,183
MH041,CH201,2017-6-25 8:00,160
MH041,CH201,2017-6-25 12:49,148
MH052,CH234,2017-6-25 8:00,123
MH052,CH234,2017-6-25 11:15,113
MH024,CH442,2017-6-25 8:00,200
MH024,CH442,2017-6-25 17:49,155
MH042,CH052,2017-6-25 8:00,200
MH042,CH052,2017-6-25 22:35,177
MH084,CH294,2017-6-25 8:00,200
MH084,CH294,2017-6-25 11:10,176
MH002,CH384,2017-6-25 8:00,200
MH002,CH384,2017-6-25 15:11,158
MH005,CH123,2017-6-25 8:00,200
MH005,CH123,2017-6-25 23:00,194
MH008,CH091,2017-6-25 8:00,200
MH008,CH091,2017-6-25 9:11,194
MH042,CH005,2017-6-25 8:00,200
MH042,CH005,2017-6-25 14:53,175
MH088,CH132,2017-6-25 8:00,200
MH088,CH132,2017-6-25 16:29,161
MH055,CH218,2017-6-25 8:00,200
MH055,CH218,2017-6-25 23:31,196
MH024,CH166,2017-6-26 8:00,200
MH024,CH166,2017-6-26 13:45,151
MH029,CH081,2017-6-26 8:00,200
MH029,CH081,2017-6-26 10:49,174
MH077,CH062,2017-6-26 8:00,200
MH077,CH062,2017-6-26 10:33,181
MH062,CH102,2017-6-26 8:00,200
MH062,CH102,2017-6-26 20:34,191
MH019,CH358,2017-6-26 8:00,200
MH019,CH358,2017-6-26 19:46,194
MH047,CH063,2017-6-26 8:00,200
MH047,CH063,2017-6-26 9:45,156
MH057,CH348,2017-6-26 8:00,200
MH057,CH348,2017-6-26 18:21,158
MH023,CH294,2017-6-26 8:00,197
MH023,CH294,2017-6-26 9:59,192
MH017,CH014,2017-6-26 8:00,164
MH017,CH014,2017-6-26 17:01,143
MH085,CH340,2017-6-26 8:00,200
MH085,CH340,2017-6-26 11:38,198
MH058,CH046,2017-6-26 8:00,200
MH058,CH046,2017-6-26 11:55,195
MH072,CH144,2017-6-26 8:00,200
MH072,CH144,2017-6-26 18:57,194
MH023,CH321,2017-6-26 8:00,200
MH023,CH321,2017-6-26 10:57,195
MH079,CH266,2017-6-26 8:00,166
MH079,CH266,2017-6-26 11:16,151
MH082,CH244,2017-6-27 8:00,178
MH082,CH244,2017-6-27 10:32,171
MH060,CH343,2017-6-27 8:00,200
MH060,CH343,2017-6-27 11:54,150
MH017,CH216,2017-6-27 8:00,200
MH017,CH216,2017-6-27 20:31,192
MH002,CH498,2017-6-27 8:00,178
MH002,CH498,2017-6-27 18:28,161
MH003,CH212,2017-6-27 8:00,200
MH003,CH212,2017-6-27 21:18,172
MH051,CH486,2017-6-27 8:00,200
MH051,CH486,2017-6-27 15:03,195
MH072,CH249,2017-6-27 8:00,200
MH072,CH249,2017-6-27 14:55,182
MH094,CH449,2017-6-27 8:00,200
MH094,CH449,2017-6-27 18:21,197
MH026,CH262,2017-6-27 8:00,164
MH026,CH262,2017-6-27 11:28,120
MH020,CH215,2017-6-27 8:00,142
MH020,CH215,2017-6-27 15:54,103
MH009,CH391,2017-6-27 8:00,200
MH009,CH391,2017-6-27 20:50,167
MH059,CH455,2017-6-27 8:00,169
MH059,CH455,2017-6-27 9:03,129
MH057,CH363,2017-6-27 8:00,200
MH057,CH363,2017-6-27 17:37,164
MH054,CH154,2017-6-27 8:00,200
MH054,CH154,2017-6-27 9:49,192
MH057,CH066,2017-6-28 8:00,200
MH057,CH066,2017-6-28 12:26,182
MH058,CH332,2017-6-28 8:00,200
MH058,CH332,2017-6-28 17:09,172
MH003,CH281,2017-6-28 8:00,200
MH003,CH281,2017-6-28 20:22,198
MH024,CH299,2017-6-28 8:00,200
MH024,CH299,2017-6-28 14:14,152
MH029,CH365,2017-6-28 8:00,200
MH029,CH365,2017-6-28 21:10,196
MH065,CH152,2017-6-28 8:00,200
MH065,CH152,2017-6-28 20:42,170
MH076,CH488,2017-6-28 8:00,200
MH076,CH488,2017-6-28 12:21,176
MH043,CH500,2017-6-28 8:00,156
MH043,CH500,2017-6-28 14:45,137
MH100,CH025,2017-6-28 8:00,185
MH100,CH025,2017-6-28 14:40,148
MH045,CH115,2017-6-28 8:00,200
MH045,CH115,2017-6-28 9:01,196
MH085,CH166,2017-6-28 8:00,173
MH085,CH166,2017-6-28 15:13,170
MH022,CH137,2017-6-28 8:00,200
MH022,CH137,2017-6-28 21:27,154
MH028,CH114,2017-6-28 8:00,161
MH028,CH114,2017-6-28 12:44,153
MH097,CH497,2017-6-28 8:00,200
MH097,CH497,2017-6-28 21:27,189
MH001,CH062,2017-6-29 8:00,200
MH001,CH062,2017-6-29 16:04,162
MH098,CH005,2017-6-29 8:00,200
MH098,CH005,2017-6-29 19:06,156
MH032,CH289,2017-6-29 8:00,200
MH032,CH289,2017-6-29 11:02,152
MH018,CH442,2017-6-29 8:00,200
MH018,CH442,2017-6-29 14:34,158
MH031,CH393,2017-6-29 8:00,200
MH031,CH393,2017-6-29 14:23,198
MH044,CH376,2017-6-29 8:00,200
MH044,CH376,2017-6-29 12:59,175
MH073,CH046,2017-6-29 8:00,180
MH073,CH046,2017-6-29 16:32,167
MH004,CH320,2017-6-29 8:00,200
MH004,CH320,2017-6-29 20:42,173
MH063,CH174,2017-6-29 8:00,187
MH063,CH174,2017-6-29 11:21,169
MH061,CH039,2017-6-29 8:00,200
MH061,CH039,2017-6-29 20:07,193
MH018,CH072,2017-6-29 8:00,200
MH018,CH072,2017-6-29 17:32,185
MH003,CH320,2017-6-29 8:00,200
MH003,CH320,2017-6-29 15:01,151
MH079,CH258,2017-6-29 8:00,200
MH079,CH258,2017-6-29 16:46,179
MH004,CH404,2017-6-29 8:00,200
MH004,CH404,2017-6-29 14:53,172
MH003,CH286,2017-6-30 8:00,154
MH003,CH286,2017-6-30 21:14,143
MH038,CH235,2017-6-30 8:00,200
MH038,CH235,2017-6-30 12:32,159
MH067,CH170,2017-6-30 8:00,200
MH067,CH170,2017-6-30 9:39,181
MH073,CH141,2017-6-30 8:00,200
MH073,CH141,2017-6-30 14:07,154
MH043,CH105,2017-6-30 8:00,200
MH043,CH105,2017-6-30 22:04,170
MH009,CH324,2017-6-30 8:00,200
MH009,CH324,2017-6-30 20:46,198
MH016,CH287,2017-6-30 8:00,186
MH016,CH287,2017-6-30 14:31,182
MH020,CH140,2017-6-30 8:00,200
MH020,CH140,2017-6-30 17:54,157
MH092,CH197,2017-6-30 8:00,178
MH092,CH197,2017-6-30 14:46,144
MH070,CH111,2017-6-30 8:00,200
MH070,CH111,2017-6-30 16:55,194
MH021,CH392,2017-6-30 8:00,171
MH021,CH392,2017-6-30 15:07,132
MH093,CH029,2017-6-30 8:00,200
MH093,CH029,2017-6-30 18:41,162
MH016,CH300,2017-6-30 8:00,153
MH016,CH300,2017-6-30 20:24,137
MH047,CH146,2017-6-30 8:00,200
MH047,CH146,2017-6-30 12:12,151
MH062,CH487,2017-7-1 8:00,200
MH062,CH487,2017-7-1 16:46,163
MH034,CH006,2017-7-1 8:00,200
MH034,CH006,2017-7-1 10:36,180
MH045,CH193,2017-7-1 8:00,200
MH045,CH193,2017-7-1 9:06,173
MH018,CH280,2017-7-1 8:00,200
MH018,CH280,2017-7-1 18:54,173
MH083,CH274,2017-7-1 8:00,200
MH083,CH274,2017-7-1 17:17,193
MH034,CH464,2017-7-1 8:00,200
MH034,CH464,2017-7-1 20:19,171
MH043,CH491,2017-7-1 8:00,200
MH043,CH491,2017-7-1 9:31,179
MH070,CH039,2017-7-1 8:00,200
MH070,CH039,2017-7-1 23:28,198
MH072,CH022,2017-7-1 8:00,200
MH072,CH022,2017-7-1 21:37,180
MH059,CH127,2017-7-1 8:00,200
MH059,CH127,2017-7-1 15:09,150
MH099,CH168,2017-7-1 8:00,200
MH099,CH168,2017-7-1 21:55,181
MH032,CH489,2017-7-1 8:00,200
MH032,CH489,2017-7-1 16:53,157
MH065,CH428,2017-7-1 8:00,200
MH065,CH428,2017-7-1 10:54,186
MH063,CH381,2017-7-1 8:00,163
MH063,CH381,2017-7-1 20:00,162
MH090,CH273,2017-7-2 8:00,200
MH090,CH273,2017-7-2 18:58,162
MH078,CH092,2017-7-2 8:00,200
MH078,CH092,2017-7-2 18:05,166
MH069,CH141,2017-7-2 8:00,200
MH069,CH141,2017-7-2 9:24,199
MH049,CH125,2017-7-2 8:00,200
MH049,CH125,2017-7-2 11:45,162
MH036,CH069,2017-7-2 8:00,200
MH036,CH069,2017-7-2 8:42,180
MH057,CH333,2017-7-2 8:00,200
MH057,CH333,2017-7-2 20:13,162
MH015,CH253,2017-7-2 8:00,200
MH015,CH253,2017-7-2 17:54,155
MH065,CH365,2017-7-2 8:00,189
MH065,CH365,2017-7-2 9:45,165
MH040,CH495,2017-7-2 8:00,200
MH040,CH495,2017-7-2 11:08,176
MH003,CH217,2017-7-2 8:00,171
MH003,CH217,2017-7-2 13:00,142
MH081,CH420,2017-7-2 8:00,200
MH081,CH420,2017-7-2 21:15,163
MH014,CH357,2017-7-2 8:00,200
MH014,CH357,2017-7-2 20:52,174
MH086,CH203,2017-7-2 8:00,200
MH086,CH203,2017-7-2 11:39,167
MH003,CH003,2017-7-2 8:00,200
MH003,CH003,2017-7-2 16:24,199
MH024,CH434,2017-7-3 8:00,200
MH024,CH434,2017-7-3 15:06,161
MH076,CH138,2017-7-3 8:00,200
MH076,CH138,2017-7-3 14:45,197
MH007,CH114,2017-7-3 8:00,173
MH007,CH114,2017-7-3 16:01,134
MH050,CH240,2017-7-3 8:00,200
MH050,CH240,2017-7-3 13:54,162
MH093,CH134,2017-7-3 8:00,200
MH093,CH134,2017-7-3 20:30,185
MH024,CH294,2017-7-3 8:00,200
MH024,CH294,2017-7-3 22:26,183
MH076,CH284,2017-7-3 8:00,200
MH076,CH284,2017-7-3 21:15,160
MH023,CH306,2017-7-3 8:00,200
MH023,CH306,2017-7-3 10:28,177
MH074,CH289,2017-7-3 8:00,200
MH074,CH289,2017-7-3 14:00,170
MH075,CH326,2017-7-3 8:00,200
MH075,CH326,2017-7-3 17:22,162
MH056,CH395,2017-7-3 8:00,200
MH056,CH395,2017-7-3 21:48,159
MH076,CH357,2017-7-3 8:00,178
MH076,CH357,2017-7-3 22:20,177
MH030,CH264,2017-7-3 8:00,200
MH030,CH264,2017-7-3 23:06,182
MH004,CH056,2017-7-3 8:00,162
MH004,CH056,2017-7-3 13:40,154
MH060,CH147,2017-7-4 8:00,200
MH060,CH147,2017-7-4 12:48,172
MH098,CH241,2017-7-4 8:00,200
MH098,CH241,2017-7-4 17:57,153
MH057,CH428,2017-7-4 8:00,200
MH057,CH428,2017-7-4 21:30,167
MH069,CH479,2017-7-4 8:00,189
MH069,CH479,2017-7-4 19:48,141
MH021,CH221,2017-7-4 8:00,188
MH021,CH221,2017-7-4 20:02,183
MH045,CH152,2017-7-4 8:00,200
MH045,CH152,2017-7-4 16:22,187
MH075,CH280,2017-7-4 8:00,200
MH075,CH280,2017-7-4 15:03,199
MH043,CH477,2017-7-4 8:00,200
MH043,CH477,2017-7-4 13:54,178
MH050,CH361,2017-7-4 8:00,200
MH050,CH361,2017-7-4 8:28,198
MH015,CH041,2017-7-4 8:00,200
MH015,CH041,2017-7-4 9:10,159
MH057,CH324,2017-7-4 8:00,200
MH057,CH324,2017-7-4 23:40,198
MH026,CH093,2017-7-4 8:00,200
MH026,CH093,2017-7-4 18:40,155
MH037,CH204,2017-7-4 8:00,148
MH037,CH204,2017-7-4 12:35,146
MH042,CH466,2017-7-4 8:00,200
MH042,CH466,2017-7-4 21:41,194
MH050,CH117,2017-7-5 8:00,200
MH050,CH117,2017-7-5 23:34,153
MH093,CH233,2017-7-5 8:00,200
MH093,CH233,2017-7-5 20:05,188
MH084,CH100,2017-7-5 8:00,200
MH084,CH100,2017-7-5 22:46,159
MH033,CH315,2017-7-5 8:00,200
MH033,CH315,2017-7-5 22:29,151
MH042,CH198,2017-7-5 8:00,164
MH042,CH198,2017-7-5 15:03,128
MH079,CH024,2017-7-5 8:00,200
MH079,CH024,2017-7-5 17:10,173
MH082,CH436,2017-7-5 8:00,200
MH082,CH436,2017-7-5 13:54,159
MH040,CH383,2017-7-5 8:00,200
MH040,CH383,2017-7-5 19:28,168
MH066,CH033,2017-7-5 8:00,162
MH066,CH033,2017-7-5 11:28,116
MH030,CH360,2017-7-5 8:00,200
MH030,CH360,2017-7-5 16:22,170
MH085,CH278,2017-7-5 8:00,200
MH085,CH278,2017-7-5 20:22,188
MH095,CH103,2017-7-5 8:00,200
MH095,CH103,2017-7-5 14:33,184
MH080,CH027,2017-7-5 8:00,200
MH080,CH027,2017-7-5 15:58,151
MH006,CH404,2017-7-5 8:00,200
MH006,CH404,2017-7-5 11:49,168
MH075,CH485,2017-7-6 8:00,200
MH075,CH485,2017-7-6 11:22,178
MH031,CH457,2017-7-6 8:00,158
MH031,CH457,2017-7-6 14:09,135
MH009,CH099,2017-7-6 8:00,200
MH009,CH099,2017-7-6 16:32,152
MH018,CH254,2017-7-6 8:00,195
MH018,CH254,2017-7-6 16:20,149
MH052,CH235,2017-7-6 8:00,200
MH052,CH235,2017-7-6 20:17,168
MH095,CH079,2017-7-6 8:00,200
MH095,CH079,2017-7-6 15:21,170
MH010,CH132,2017-7-6 8:00,200
MH010,CH132,2017-7-6 16:15,180
MH037,CH471,2017-7-6 8:00,200
MH037,CH471,2017-7-6 9:50,167
MH034,CH021,2017-7-6 8:00,200
MH034,CH021,2017-7-6 9:21,179
MH069,CH396,2017-7-6 8:00,200
MH069,CH396,2017-7-6 22:38,169
MH010,CH448,2017-7-6 8:00,200
MH010,CH448,2017-7-6 23:55,191
MH001,CH387,2017-7-6 8:00,200
MH001,CH387,2017-7-6 15:38,165
MH051,CH280,2017-7-6 8:00,200
MH051,CH280,2017-7-6 14:07,158
MH015,CH031,2017-7-6 8:00,200
MH015,CH031,2017-7-6 21:44,161
MH030,CH163,2017-7-7 8:00,200
MH030,CH163,2017-7-7 12:11,189
MH058,CH108,2017-7-7 8:00,182
MH058,CH108,2017-7-7 23:22,165
MH091,CH204,2017-7-7 8:00,200
MH091,CH204,2017-7-7 20:29,173
MH023,CH386,2017-7-7 8:00,200
MH023,CH386,2017-7-7 21:29,154
MH007,CH015,2017-7-7 8:00,200
MH007,CH015,2017-7-7 18:55,186
MH048,CH040,2017-7-7 8:00,151
MH048,CH040,2017-7-7 10:16,128
MH031,CH342,2017-7-7 8:00,168
MH031,CH342,2017-7-7 17:07,141
MH075,CH312,2017-7-7 8:00,168
MH075,CH312,2017-7-7 14:46,132
MH024,CH100,2017-7-7 8:00,200
MH024,CH100,2017-7-7 23:42,159
MH080,CH248,2017-7-7 8:00,200
MH080,CH248,2017-7-7 13:25,192
MH010,CH216,2017-7-7 8:00,200
MH010,CH216,2017-7-7 11:38,152
MH040,CH031,2017-7-7 8:00,200
MH040,CH031,2017-7-7 10:45,192
MH003,CH091,2017-7-7 8:00,200
MH003,CH091,2017-7-7 13:10,154
MH024,CH079,2017-7-7 8:00,200
MH024,CH079,2017-7-7 17:26,152
MH075,CH466,2017-7-8 8:00,200
MH075,CH466,2017-7-8 12:11,154
MH077,CH407,2017-7-8 8:00,174
MH077,CH407,2017-7-8 11:44,130
MH086,CH360,2017-7-8 8:00,156
MH086,CH360,2017-7-8 20:24,121
MH079,CH204,2017-7-8 8:00,200
MH079,CH204,2017-7-8 23:11,157
MH013,CH204,2017-7-8 8:00,193
MH013,CH204,2017-7-8 14:29,180
MH005,CH047,2017-7-8 8:00,155
MH005,CH047,2017-7-8 20:33,144
MH063,CH120,2017-7-8 8:00,161
MH063,CH120,2017-7-8 13:46,133
MH084,CH164,2017-7-8 8:00,169
MH084,CH164,2017-7-8 16:11,165
MH022,CH386,2017-7-8 8:00,200
MH022,CH386,2017-7-8 17:26,159
MH095,CH100,2017-7-8 8:00,200
MH095,CH100,2017-7-8 9:16,150
MH069,CH291,2017-7-8 8:00,116
MH069,CH291,2017-7-8 13:23,68
MH044,CH310,2017-7-8 8:00,195
MH044,CH310,2017-7-8 14:49,164
MH096,CH042,2017-7-8 8:00,200
MH096,CH042,2017-7-8 16:30,151
MH032,CH499,2017-7-8 8:00,112
MH032,CH499,2017-7-8 9:38,90
MH094,CH152,2017-7-9 8:00,200
MH094,CH152,2017-7-9 9:44,186
MH094,CH427,2017-7-9 8:00,200
MH094,CH427,2017-7-9 9:36,192
MH033,CH298,2017-7-9 8:00,200
MH033,CH298,2017-7-9 11:38,198
MH100,CH225,2017-7-9 8:00,200
MH100,CH225,2017-7-9 12:49,158
MH001,CH327,2017-7-9 8:00,200
MH001,CH327,2017-7-9 13:52,168
MH019,CH128,2017-7-9 8:00,200
MH019,CH128,2017-7-9 13:44,188
MH029,CH300,2017-7-9 8:00,170
MH029,CH300,2017-7-9 17:37,123
MH002,CH306,2017-7-9 8:00,200
MH002,CH306,2017-7-9 17:06,193
MH017,CH261,2017-7-9 8:00,200
MH017,CH261,2017-7-9 22:02,168
MH007,CH080,2017-7-9 8:00,167
MH007,CH080,2017-7-9 11:57,160
MH067,CH226,2017-7-9 8:00,200
MH067,CH226,2017-7-9 14:35,164
MH057,CH398,2017-7-9 8:00,200
MH057,CH398,2017-7-9 18:32,179
MH059,CH080,2017-7-9 8:00,200
MH059,CH080,2017-7-9 22:50,172
MH028,CH422,2017-7-9 8:00,200
MH028,CH422,2017-7-9 15:34,152
MH048,CH269,2017-7-10 8:00,200
MH048,CH269,2017-7-10 19:49,188
MH009,CH312,2017-7-10 8:00,200
MH009,CH312,2017-7-10 8:26,153
MH011,CH424,2017-7-10 8:00,191
MH011,CH424,2017-7-10 15:05,171
MH069,CH040,2017-7-10 8:00,200
MH069,CH040,2017-7-10 22:58,175
MH015,CH465,2017-7-10 8:00,196
MH015,CH465,2017-7-10 12:09,165
MH021,CH086,2017-7-10 8:00,200
MH021,CH086,2017-7-10 23:11,160
MH013,CH146,2017-7-10 8:00,179
MH013,CH146,2017-7-10 19:49,141
MH009,CH032,2017-7-10 8:00,200
MH009,CH032,2017-7-10 23:09,189
MH089,CH025,2017-7-10 8:00,162
MH089,CH025,2017-7-10 22:42,151
MH060,CH467,2017-7-10 8:00,200
MH060,CH467,2017-7-10 18:26,171
MH094,CH411,2017-7-10 8:00,200
MH094,CH411,2017-7-10 16:09,199
MH061,CH461,2017-7-10 8:00,200
MH061,CH461,2017-7-10 18:46,165
MH035,CH213,2017-7-10 8:00,194
MH035,CH213,2017-7-10 17:52,176
MH053,CH287,2017-7-10 8:00,200
MH053,CH287,2017-7-10 18:25,162
MH080,CH168,2017-7-11 8:00,200
MH080,CH168,2017-7-11 20:40,166
MH051,CH026,2017-7-11 8:00,200
MH051,CH026,2017-7-11 10:54,194
MH022,CH390,2017-7-11 8:00,200
MH022,CH390,2017-7-11 23:01,172
MH033,CH047,2017-7-11 8:00,200
MH033,CH047,2017-7-11 15:00,188
MH013,CH496,2017-7-11 8:00,165
MH013,CH496,2017-7-11 10:26,134
MH064,CH366,2017-7-11 8:00,200
MH064,CH366,2017-7-11 17:53,195
MH077,CH167,2017-7-11 8:00,200
MH077,CH167,2017-7-11 18:23,181
MH032,CH197,2017-7-11 8:00,200
MH032,CH197,2017-7-11 14:32,183
MH022,CH332,2017-7-11 8:00,200
MH022,CH332,2017-7-11 22:43,173
MH031,CH345,2017-7-11 8:00,200
MH031,CH345,2017-7-11 20:27,172
MH052,CH239,2017-7-11 8:00,200
MH052,CH239,2017-7-11 19:06,154
MH049,CH027,2017-7-11 8:00,153
MH049,CH027,2017-7-11 16:34,138
MH075,CH220,2017-7-11 8:00,151
MH075,CH220,2017-7-11 9:23,113
MH086,CH383,2017-7-11 8:00,200
MH086,CH383,2017-7-11 10:40,188
MH094,CH350,2017-7-12 8:00,200
MH094,CH350,2017-7-12 11:29,159
MH064,CH188,2017-7-12 8:00,200
MH064,CH188,2017-7-12 9:00,199
MH056,CH138,2017-7-12 8:00,159
MH056,CH138,2017-7-12 16:31,109
MH036,CH275,2017-7-12 8:00,200
MH036,CH275,2017-7-12 8:52,166
MH031,CH164,2017-7-12 8:00,200
MH031,CH164,2017-7-12 16:30,152
MH089,CH342,2017-7-12 8:00,200
MH089,CH342,2017-7-12 19:52,173
MH030,CH209,2017-7-12 8:00,200
MH030,CH209,2017-7-12 11:56,176
MH016,CH339,2017-7-12 8:00,187
MH016,CH339,2017-7-12 8:27,138
MH061,CH047,2017-7-12 8:00,200
MH061,CH047,2017-7-12 9:46,165
MH090,CH388,2017-7-12 8:00,175
MH090,CH388,2017-7-12 14:22,127
MH085,CH329,2017-7-12 8:00,200
MH085,CH329,2017-7-12 12:15,150
MH054,CH010,2017-7-12 8:00,200
MH054,CH010,2017-7-12 16:44,152
MH007,CH189,2017-7-12 8:00,200
MH007,CH189,2017-7-12 21:26,193
MH077,CH360,2017-7-12 8:00,200
MH077,CH360,2017-7-12 9:39,195
MH041,CH284,2017-7-13 8:00,198
MH041,CH284,2017-7-13 13:23,148
MH019,CH395,2017-7-13 8:00,200
MH019,CH395,2017-7-13 16:08,178
MH057,CH122,2017-7-13 8:00,200
MH057,CH122,2017-7-13 22:56,196
MH071,CH297,2017-7-13 8:00,200
MH071,CH297,2017-7-13 20:28,178
MH099,CH413,2017-7-13 8:00,181
MH099,CH413,2017-7-13 10:59,156
MH025,CH051,2017-7-13 8:00,180
MH025,CH051,2017-7-13 12:43,169
MH093,CH347,2017-7-13 8:00,200
MH093,CH347,2017-7-13 19:58,175
MH067,CH467,2017-7-13 8:00,200
MH067,CH467,2017-7-13 11:24,159
MH033,CH056,2017-7-13 8:00,184
MH033,CH056,2017-7-13 17:20,145
MH012,CH227,2017-7-13 8:00,200
MH012,CH227,2017-7-13 8:35,181
MH092,CH067,2017-7-13 8:00,171
MH092,CH067,2017-7-13 12:24,126
MH055,CH002,2017-7-13 8:00,119
MH055,CH002,2017-7-13 17:26,92
MH096,CH306,2017-7-13 8:00,200
MH096,CH306,2017-7-13 9:26,182
MH031,CH149,2017-7-13 8:00,196
MH031,CH149,2017-7-13 23:23,180
MH078,CH041,2017-7-14 8:00,200
MH078,CH041,2017-7-14 10:15,186
MH057,CH255,2017-7-14 8:00,200
MH057,CH255,2017-7-14 21:46,180
MH029,CH192,2017-7-14 8:00,200
MH029,CH192,2017-7-14 18:00,183
MH086,CH332,2017-7-14 8:00,200
MH086,CH332,2017-7-14 12:12,170
MH057,CH219,2017-7-14 8:00,200
MH057,CH219,2017-7-14 11:06,192
MH012,CH058,2017-7-14 8:00,200
MH012,CH058,2017-7-14 11:52,171
MH094,CH411,2017-7-14 8:00,199
MH094,CH411,2017-7-14 22:09,155
MH007,CH432,2017-7-14 8:00,200
MH007,CH432,2017-7-14 14:06,155
MH063,CH086,2017-7-14 8:00,200
MH063,CH086,2017-7-14 15:31,198
MH068,CH010,2017-7-14 8:00,200
MH068,CH010,2017-7-14 23:09,173
MH018,CH049,2017-7-14 8:00,182
MH018,CH049,2017-7-14 8:43,172
MH043,CH485,2017-7-14 8:00,200
MH043,CH485,2017-7-14 8:31,166
MH004,CH281,2017-7-14 8:00,200
MH004,CH281,2017-7-14 11:01,173
MH051,CH070,2017-7-14 8:00,200
MH051,CH070,2017-7-14 20:44,198
MH062,CH471,2017-7-15 8:00,200
MH062,CH471,2017-7-15 8:36,168
MH032,CH188,2017-7-15 8:00,200
MH032,CH188,2017-7-15 11:50,168
MH024,CH437,2017-7-15 8:00,200
MH024,CH437,2017-7-15 15:04,170
MH007,CH424,2017-7-15 8:00,200
MH007,CH424,2017-7-15 12:56,191
MH015,CH076,2017-7-15 8:00,200
MH015,CH076,2017-7-15 16:30,197
MH057,CH386,2017-7-15 8:00,200
MH057,CH386,2017-7-15 22:28,177
MH093,CH371,2017-7-15 8:00,200
MH093,CH371,2017-7-15 23:57,172
MH094,CH280,2017-7-15 8:00,200
MH094,CH280,2017-7-15 23:13,163
MH095,CH093,2017-7-15 8:00,155
MH095,CH093,2017-7-15 15:35,151
MH097,CH277,2017-7-15 8:00,200
MH097,CH277,2017-7-15 13:21,195
MH021,CH448,2017-7-15 8:00,200
MH021,CH448,2017-7-15 10:01,186
MH078,CH480,2017-7-15 8:00,200
MH078,CH480,2017-7-15 14:50,177
MH027,CH062,2017-7-15 8:00,200
MH027,CH062,2017-7-15 19:52,188
MH034,CH015,2017-7-15 8:00,200
MH034,CH015,2017-7-15 21:39,164
MH099,CH143,2017-7-16 8:00,200
MH099,CH143,2017-7-16 16:58,159
MH062,CH092,2017-7-16 8:00,200
MH062,CH092,2017-7-16 21:16,192
MH070,CH075,2017-7-16 8:00,200
MH070,CH075,2017-7-16 17:40,184
MH082,CH015,2017-7-16 8:00,200
MH082,CH015,2017-7-16 9:13,167
MH024,CH370,2017-7-16 8:00,200
MH024,CH370,2017-7-16 12:50,188
MH075,CH388,2017-7-16 8:00,200
