DH16054,2018-02-20,KH0992
DH16055,2018-02-20,KH0823
DH16056,2018-02-20,KH0409
DH16057,2018-02-20,KH0138
DH16058,2018-02-20,KH0596
DH16059,2018-02-21,KH0275
DH1606,2015-04-25,KH0843
DH16060,2018-02-21,KH0622
DH16061,2018-02-21,KH0198
DH16062,2018-02-21,KH0957
DH16063,2018-02-21,KH0273
DH16064,2018-02-21,KH0253
DH16065,2018-02-21,KH0001
DH16066,2018-02-21,KH0586
DH16067,2018-02-21,KH0676
DH16068,2018-02-21,KH0921
DH16069,2018-02-21,KH0485
DH1607,2015-04-25,KH0907
DH16070,2018-02-21,KH0885
DH16071,2018-02-21,KH0658
DH16072,2018-02-21,KH0269
DH16073,2018-02-22,KH0429
DH16074,2018-02-22,KH0629
DH16075,2018-02-22,KH0231
DH16076,2018-02-22,KH0991
DH16077,2018-02-22,KH0358
DH16078,2018-02-22,KH0960
DH16079,2018-02-22,KH0354
DH1608,2015-04-25,KH0176
DH16080,2018-02-22,KH0455
DH16081,2018-02-22,KH0378
DH16082,2018-02-22,KH0165
DH16083,2018-02-22,KH0963
DH16084,2018-02-22,KH0462
DH16085,2018-02-22,KH0013
DH16086,2018-02-22,KH0534
DH16087,2018-02-23,KH0509
DH16088,2018-02-23,KH0451
DH16089,2018-02-23,KH0708
DH1609,2015-04-25,KH0916
DH16090,2018-02-23,KH0395
DH16091,2018-02-23,KH0955
DH16092,2018-02-23,KH0129
DH16093,2018-02-23,KH0947
DH16094,2018-02-23,KH0853
DH16095,2018-02-23,KH0432
DH16096,2018-02-23,KH0518
DH16097,2018-02-23,KH0490
DH16098,2018-02-23,KH0276
DH16099,2018-02-23,KH0526
DH1610,2015-04-25,KH0707
DH16100,2018-02-23,KH0119
DH16101,2018-02-24,KH0775
DH16102,2018-02-24,KH0956
DH16103,2018-02-24,KH0630
DH16104,2018-02-24,KH0632
DH16105,2018-02-24,KH0161
DH16106,2018-02-24,KH0841
DH16107,2018-02-24,KH0963
DH16108,2018-02-24,KH0299
DH16109,2018-02-24,KH0360
DH1611,2015-04-26,KH0799
DH16110,2018-02-24,KH0468
DH16111,2018-02-24,KH0941
DH16112,2018-02-24,KH0779
DH16113,2018-02-24,KH0496
DH16114,2018-02-24,KH0101
DH16115,2018-02-25,KH0897
DH16116,2018-02-25,KH0563
DH16117,2018-02-25,KH0703
DH16118,2018-02-25,KH0038
DH16119,2018-02-25,KH0410
DH1612,2015-04-26,KH0654
DH16120,2018-02-25,KH0665
DH16121,2018-02-25,KH0517
DH16122,2018-02-25,KH0604
DH16123,2018-02-25,KH0453
DH16124,2018-02-25,KH0850
DH16125,2018-02-25,KH0913
DH16126,2018-02-25,KH0639
DH16127,2018-02-25,KH0649
DH16128,2018-02-25,KH0790
DH16129,2018-02-26,KH0374
DH1613,2015-04-26,KH0917
DH16130,2018-02-26,KH0762
DH16131,2018-02-26,KH0927
DH16132,2018-02-26,KH0836
DH16133,2018-02-26,KH0910
DH16134,2018-02-26,KH0739
DH16135,2018-02-26,KH0716
DH16136,2018-02-26,KH0102
DH16137,2018-02-26,KH0058
DH16138,2018-02-26,KH0747
DH16139,2018-02-26,KH0991
DH1614,2015-04-26,KH0229
DH16140,2018-02-26,KH0261
DH16141,2018-02-26,KH0454
DH16142,2018-02-26,KH0729
DH16143,2018-02-27,KH0367
DH16144,2018-02-27,KH0870
DH16145,2018-02-27,KH0850
DH16146,2018-02-27,KH0720
DH16147,2018-02-27,KH0500
DH16148,2018-02-27,KH0292
DH16149,2018-02-27,KH0334
DH1615,2015-04-26,KH0180
DH16150,2018-02-27,KH0660
DH16151,2018-02-27,KH1000
DH16152,2018-02-27,KH0445
DH16153,2018-02-27,KH0712
DH16154,2018-02-27,KH0069
DH16155,2018-02-27,KH0098
DH16156,2018-02-27,KH0549
DH16157,2018-02-28,KH0391
DH16158,2018-02-28,KH0647
DH16159,2018-02-28,KH0068
DH1616,2015-04-26,KH0863
DH16160,2018-02-28,KH0654
DH16161,2018-02-28,KH0750
DH16162,2018-02-28,KH0596
DH16163,2018-02-28,KH0587
DH16164,2018-02-28,KH0422
DH16165,2018-02-28,KH0780
DH16166,2018-02-28,KH0588
DH16167,2018-02-28,KH0483
DH16168,2018-02-28,KH0980
DH16169,2018-02-28,KH0435
DH1617,2015-04-26,KH0038
DH16170,2018-02-28,KH0774
DH16171,2018-03-01,KH0737
DH16172,2018-03-01,KH0308
DH16173,2018-03-01,KH0114
DH16174,2018-03-01,KH0767
DH16175,2018-03-01,KH0185
DH16176,2018-03-01,KH0050
DH16177,2018-03-01,KH0624
DH16178,2018-03-01,KH0120
DH16179,2018-03-01,KH0064
DH1618,2015-04-26,KH0876
DH16180,2018-03-01,KH0191
DH16181,2018-03-01,KH0272
DH16182,2018-03-01,KH0803
DH16183,2018-03-01,KH0831
DH16184,2018-03-01,KH0822
DH16185,2018-03-02,KH0946
DH16186,2018-03-02,KH0874
DH16187,2018-03-02,KH0449
DH16188,2018-03-02,KH0809
DH16189,2018-03-02,KH0963
DH1619,2015-04-26,KH0648
DH16190,2018-03-02,KH0591
DH16191,2018-03-02,KH0461
DH16192,2018-03-02,KH0320
DH16193,2018-03-02,KH0707
DH16194,2018-03-02,KH0327
DH16195,2018-03-02,KH0357
DH16196,2018-03-02,KH0222
DH16197,2018-03-02,KH0045
DH16198,2018-03-02,KH0063
DH16199,2018-03-03,KH0947
DH1620,2015-04-26,KH0260
DH16200,2018-03-03,KH0370
DH16201,2018-03-03,KH0291
DH16202,2018-03-03,KH0601
DH16203,2018-03-03,KH0145
DH16204,2018-03-03,KH0617
DH16205,2018-03-03,KH0009
DH16206,2018-03-03,KH0052
DH16207,2018-03-03,KH0884
DH16208,2018-03-03,KH0818
DH16209,2018-03-03,KH0807
DH1621,2015-04-26,KH0347
DH16210,2018-03-03,KH0430
DH16211,2018-03-03,KH0847
DH16212,2018-03-03,KH0409
DH16213,2018-03-04,KH0888
DH16214,2018-03-04,KH0128
DH16215,2018-03-04,KH0413
DH16216,2018-03-04,KH0912
DH16217,2018-03-04,KH0643
DH16218,2018-03-04,KH0069
DH16219,2018-03-04,KH0234
DH1622,2015-04-26,KH0016
DH16220,2018-03-04,KH0613
DH16221,2018-03-04,KH0197
DH16222,2018-03-04,KH0355
DH16223,2018-03-04,KH0540
DH16224,2018-03-04,KH0435
DH16225,2018-03-04,KH0845
DH16226,2018-03-04,KH0303
DH16227,2018-03-05,KH0572
DH16228,2018-03-05,KH1000
DH16229,2018-03-05,KH0370
DH1623,2015-04-26,KH0076
DH16230,2018-03-05,KH0962
DH16231,2018-03-05,KH0105
DH16232,2018-03-05,KH0159
DH16233,2018-03-05,KH0434
DH16234,2018-03-05,KH0162
DH16235,2018-03-05,KH0543
DH16236,2018-03-05,KH0175
DH16237,2018-03-05,KH0095
DH16238,2018-03-05,KH0962
DH16239,2018-03-05,KH0224
DH1624,2015-04-26,KH0793
DH16240,2018-03-05,KH0594
DH16241,2018-03-06,KH0433
DH16242,2018-03-06,KH0197
DH16243,2018-03-06,KH0684
DH16244,2018-03-06,KH0989
DH16245,2018-03-06,KH0311
DH16246,2018-03-06,KH0376
DH16247,2018-03-06,KH0721
DH16248,2018-03-06,KH0479
DH16249,2018-03-06,KH0844
DH1625,2015-04-27,KH0766
DH16250,2018-03-06,KH0059
DH16251,2018-03-06,KH0714
DH16252,2018-03-06,KH0367
DH16253,2018-03-06,KH0897
DH16254,2018-03-06,KH0206
DH16255,2018-03-07,KH0946
DH16256,2018-03-07,KH0278
DH16257,2018-03-07,KH0493
DH16258,2018-03-07,KH0791
DH16259,2018-03-07,KH0385
DH1626,2015-04-27,KH0892
DH16260,2018-03-07,KH0132
DH16261,2018-03-07,KH0793
DH16262,2018-03-07,KH0011
DH16263,2018-03-07,KH0495
DH16264,2018-03-07,KH0074
DH16265,2018-03-07,KH0331
DH16266,2018-03-07,KH0084
DH16267,2018-03-07,KH0780
DH16268,2018-03-07,KH0717
DH16269,2018-03-08,KH0814
DH1627,2015-04-27,KH0290
DH16270,2018-03-08,KH0103
DH16271,2018-03-08,KH0919
DH16272,2018-03-08,KH0431
DH16273,2018-03-08,KH0825
DH16274,2018-03-08,KH0551
DH16275,2018-03-08,KH0563
DH16276,2018-03-08,KH0447
DH16277,2018-03-08,KH0091
DH16278,2018-03-08,KH0937
DH16279,2018-03-08,KH0833
DH1628,2015-04-27,KH0170
DH16280,2018-03-08,KH0823
DH16281,2018-03-08,KH0479
DH16282,2018-03-08,KH0031
DH16283,2018-03-09,KH0128
DH16284,2018-03-09,KH0701
DH16285,2018-03-09,KH0208
DH16286,2018-03-09,KH0378
DH16287,2018-03-09,KH0623
DH16288,2018-03-09,KH0449
DH16289,2018-03-09,KH0699
DH1629,2015-04-27,KH0590
DH16290,2018-03-09,KH0526
DH16291,2018-03-09,KH0898
DH16292,2018-03-09,KH0318
DH16293,2018-03-09,KH0262
DH16294,2018-03-09,KH0900
DH16295,2018-03-09,KH0983
DH16296,2018-03-09,KH0253
DH16297,2018-03-10,KH0044
DH16298,2018-03-10,KH0639
DH16299,2018-03-10,KH0950
DH1630,2015-04-27,KH0693
DH16300,2018-03-10,KH0733
DH16301,2018-03-10,KH0257
DH16302,2018-03-10,KH0343
DH16303,2018-03-10,KH0673
DH16304,2018-03-10,KH0721
DH16305,2018-03-10,KH0617
DH16306,2018-03-10,KH0760
DH16307,2018-03-10,KH0412
DH16308,2018-03-10,KH0146
DH16309,2018-03-10,KH0069
DH1631,2015-04-27,KH0646
DH16310,2018-03-10,KH0021
DH16311,2018-03-11,KH0648
DH16312,2018-03-11,KH0577
DH16313,2018-03-11,KH0773
DH16314,2018-03-11,KH0229
DH16315,2018-03-11,KH0232
DH16316,2018-03-11,KH0895
DH16317,2018-03-11,KH0015
DH16318,2018-03-11,KH0722
DH16319,2018-03-11,KH0755
DH1632,2015-04-27,KH0036
DH16320,2018-03-11,KH0216
DH16321,2018-03-11,KH0956
DH16322,2018-03-11,KH0091
DH16323,2018-03-11,KH0326
DH16324,2018-03-11,KH0805
DH16325,2018-03-12,KH0631
DH16326,2018-03-12,KH0365
DH16327,2018-03-12,KH0014
DH16328,2018-03-12,KH0405
DH16329,2018-03-12,KH0244
DH1633,2015-04-27,KH0579
DH16330,2018-03-12,KH0239
DH16331,2018-03-12,KH0223
DH16332,2018-03-12,KH0603
DH16333,2018-03-12,KH0225
DH16334,2018-03-12,KH0792
DH16335,2018-03-12,KH0209
DH16336,2018-03-12,KH0432
DH16337,2018-03-12,KH0359
DH16338,2018-03-12,KH0902
DH16339,2018-03-13,KH0635
DH1634,2015-04-27,KH0991
DH16340,2018-03-13,KH0441
DH16341,2018-03-13,KH0191
DH16342,2018-03-13,KH0698
DH16343,2018-03-13,KH0192
DH16344,2018-03-13,KH0270
DH16345,2018-03-13,KH0400
DH16346,2018-03-13,KH0029
DH16347,2018-03-13,KH0409
DH16348,2018-03-13,KH0470
DH16349,2018-03-13,KH0204
DH1635,2015-04-27,KH0319
DH16350,2018-03-13,KH0444
DH16351,2018-03-13,KH0408
DH16352,2018-03-13,KH0490
DH16353,2018-03-14,KH0861
DH16354,2018-03-14,KH0432
DH16355,2018-03-14,KH0666
DH16356,2018-03-14,KH0144
DH16357,2018-03-14,KH0878
DH16358,2018-03-14,KH0454
DH16359,2018-03-14,KH0706
DH1636,2015-04-27,KH0742
DH16360,2018-03-14,KH0600
DH16361,2018-03-14,KH0531
DH16362,2018-03-14,KH0427
DH16363,2018-03-14,KH0775
DH16364,2018-03-14,KH0221
DH16365,2018-03-14,KH0248
DH16366,2018-03-14,KH0870
DH16367,2018-03-15,KH0921
DH16368,2018-03-15,KH0328
DH16369,2018-03-15,KH0204
DH1637,2015-04-27,KH0405
DH16370,2018-03-15,KH0814
DH16371,2018-03-15,KH0990
DH16372,2018-03-15,KH0184
DH16373,2018-03-15,KH0222
DH16374,2018-03-15,KH0591
DH16375,2018-03-15,KH0925
DH16376,2018-03-15,KH0274
DH16377,2018-03-15,KH0941
DH16378,2018-03-15,KH0169
DH16379,2018-03-15,KH0840
DH1638,2015-04-27,KH0226
DH16380,2018-03-15,KH0088
DH16381,2018-03-16,KH0752
DH16382,2018-03-16,KH0520
DH16383,2018-03-16,KH0531
DH16384,2018-03-16,KH0424
DH16385,2018-03-16,KH0924
DH16386,2018-03-16,KH0647
DH16387,2018-03-16,KH0973
DH16388,2018-03-16,KH0077
DH16389,2018-03-16,KH0942
DH1639,2015-04-28,KH0102
DH16390,2018-03-16,KH0191
DH16391,2018-03-16,KH0126
DH16392,2018-03-16,KH0578
DH16393,2018-03-16,KH0071
DH16394,2018-03-16,KH0447
DH16395,2018-03-17,KH0941
DH16396,2018-03-17,KH0463
DH16397,2018-03-17,KH0253
DH16398,2018-03-17,KH0330
DH16399,2018-03-17,KH0161
DH1640,2015-04-28,KH0768
DH16400,2018-03-17,KH0121
DH16401,2018-03-17,KH0610
DH16402,2018-03-17,KH0619
DH16403,2018-03-17,KH0802
DH16404,2018-03-17,KH0736
DH16405,2018-03-17,KH0495
DH16406,2018-03-17,KH0944
DH16407,2018-03-17,KH0366
DH16408,2018-03-17,KH0303
DH16409,2018-03-18,KH0422
DH1641,2015-04-28,KH0836
DH16410,2018-03-18,KH0495
DH16411,2018-03-18,KH0199
DH16412,2018-03-18,KH0645
DH16413,2018-03-18,KH0602
DH16414,2018-03-18,KH0316
DH16415,2018-03-18,KH0750
DH16416,2018-03-18,KH0134
DH16417,2018-03-18,KH0625
DH16418,2018-03-18,KH0847
DH16419,2018-03-18,KH0322
DH1642,2015-04-28,KH0520
DH16420,2018-03-18,KH0147
DH16421,2018-03-18,KH0338
DH16422,2018-03-18,KH0528
DH16423,2018-03-19,KH0875
DH16424,2018-03-19,KH0569
DH16425,2018-03-19,KH0741
DH16426,2018-03-19,KH0425
DH16427,2018-03-19,KH0371
DH16428,2018-03-19,KH0395
DH16429,2018-03-19,KH0655
DH1643,2015-04-28,KH0233
DH16430,2018-03-19,KH0881
DH16431,2018-03-19,KH0530
DH16432,2018-03-19,KH0485
DH16433,2018-03-19,KH0302
DH16434,2018-03-19,KH0619
DH16435,2018-03-19,KH0384
DH16436,2018-03-19,KH0430
DH16437,2018-03-20,KH0387
DH16438,2018-03-20,KH0393
DH16439,2018-03-20,KH0416
DH1644,2015-04-28,KH0059
DH16440,2018-03-20,KH0519
DH16441,2018-03-20,KH0503
DH16442,2018-03-20,KH0401
DH16443,2018-03-20,KH0411
DH16444,2018-03-20,KH0729
DH16445,2018-03-20,KH0143
DH16446,2018-03-20,KH0128
DH16447,2018-03-20,KH0521
DH16448,2018-03-20,KH0534
DH16449,2018-03-20,KH0383
DH1645,2015-04-28,KH0758
DH16450,2018-03-20,KH0634
DH16451,2018-03-21,KH0878
DH16452,2018-03-21,KH0473
DH16453,2018-03-21,KH0599
DH16454,2018-03-21,KH0313
DH16455,2018-03-21,KH0115
DH16456,2018-03-21,KH0773
DH16457,2018-03-21,KH0815
DH16458,2018-03-21,KH0594
DH16459,2018-03-21,KH0927
DH1646,2015-04-28,KH0572
DH16460,2018-03-21,KH0090
DH16461,2018-03-21,KH0888
DH16462,2018-03-21,KH0641
DH16463,2018-03-21,KH0267
DH16464,2018-03-21,KH0908
DH16465,2018-03-22,KH0778
DH16466,2018-03-22,KH0651
DH16467,2018-03-22,KH0115
DH16468,2018-03-22,KH0079
DH16469,2018-03-22,KH0189
DH1647,2015-04-28,KH0345
DH16470,2018-03-22,KH0173
DH16471,2018-03-22,KH0934
DH16472,2018-03-22,KH0357
DH16473,2018-03-22,KH0818
DH16474,2018-03-22,KH0351
DH16475,2018-03-22,KH0209
DH16476,2018-03-22,KH0835
DH16477,2018-03-22,KH0062
DH16478,2018-03-22,KH0065
DH16479,2018-03-23,KH0100
DH1648,2015-04-28,KH0513
DH16480,2018-03-23,KH0691
DH16481,2018-03-23,KH0740
DH16482,2018-03-23,KH0398
DH16483,2018-03-23,KH0327
DH16484,2018-03-23,KH0264
DH16485,2018-03-23,KH0375
DH16486,2018-03-23,KH0791
DH16487,2018-03-23,KH0135
DH16488,2018-03-23,KH0136
DH16489,2018-03-23,KH0216
DH1649,2015-04-28,KH0859
DH16490,2018-03-23,KH0674
DH16491,2018-03-23,KH0270
DH16492,2018-03-23,KH0175
DH16493,2018-03-24,KH0417
DH16494,2018-03-24,KH0623
DH16495,2018-03-24,KH0246
DH16496,2018-03-24,KH0226
DH16497,2018-03-24,KH0497
DH16498,2018-03-24,KH0121
DH16499,2018-03-24,KH0284
DH1650,2015-04-28,KH0519
DH16500,2018-03-24,KH0458
DH16501,2018-03-24,KH0816
DH16502,2018-03-24,KH0665
DH16503,2018-03-24,KH0051
DH16504,2018-03-24,KH0506
DH16505,2018-03-24,KH0286
DH16506,2018-03-24,KH0444
DH16507,2018-03-25,KH0936
DH16508,2018-03-25,KH0712
DH16509,2018-03-25,KH0728
DH1651,2015-04-28,KH0390
DH16510,2018-03-25,KH0443
DH16511,2018-03-25,KH0010
DH16512,2018-03-25,KH0563
DH16513,2018-03-25,KH0901
DH16514,2018-03-25,KH0182
DH16515,2018-03-25,KH0921
DH16516,2018-03-25,KH0880
DH16517,2018-03-25,KH0459
DH16518,2018-03-25,KH0954
DH16519,2018-03-25,KH0958
DH1652,2015-04-28,KH0496
DH16520,2018-03-25,KH0154
DH16521,2018-03-26,KH0321
DH16522,2018-03-26,KH0615
DH16523,2018-03-26,KH0135
DH16524,2018-03-26,KH0083
DH16525,2018-03-26,KH0247
DH16526,2018-03-26,KH0403
DH16527,2018-03-26,KH0643
DH16528,2018-03-26,KH0500
DH16529,2018-03-26,KH0388
DH1653,2015-04-29,KH0018
DH16530,2018-03-26,KH0453
DH16531,2018-03-26,KH0254
DH16532,2018-03-26,KH0754
DH16533,2018-03-26,KH0445
DH16534,2018-03-26,KH0563
DH16535,2018-03-27,KH0882
DH16536,2018-03-27,KH0628
DH16537,2018-03-27,KH0099
DH16538,2018-03-27,KH0116
DH16539,2018-03-27,KH0358
DH1654,2015-04-29,KH0999
DH16540,2018-03-27,KH0240
DH16541,2018-03-27,KH0477
DH16542,2018-03-27,KH0949
DH16543,2018-03-27,KH0487
DH16544,2018-03-27,KH0945
DH16545,2018-03-27,KH0780
DH16546,2018-03-27,KH0335
DH16547,2018-03-27,KH0461
DH16548,2018-03-27,KH0010
DH16549,2018-03-28,KH0781
DH1655,2015-04-29,KH0286
DH16550,2018-03-28,KH0678
DH16551,2018-03-28,KH0338
DH16552,2018-03-28,KH0674
DH16553,2018-03-28,KH0880
DH16554,2018-03-28,KH0227
DH16555,2018-03-28,KH0878
DH16556,2018-03-28,KH0798
DH16557,2018-03-28,KH0502
DH16558,2018-03-28,KH0432
DH16559,2018-03-28,KH0344
DH1656,2015-04-29,KH0163
DH16560,2018-03-28,KH0332
DH16561,2018-03-28,KH0959
DH16562,2018-03-28,KH0468
DH16563,2018-03-29,KH0728
DH16564,2018-03-29,KH0475
DH16565,2018-03-29,KH0758
DH16566,2018-03-29,KH0173
DH16567,2018-03-29,KH0796
DH16568,2018-03-29,KH0084
DH16569,2018-03-29,KH0580
DH1657,2015-04-29,KH0141
DH16570,2018-03-29,KH0105
DH16571,2018-03-29,KH0334
DH16572,2018-03-29,KH0502
DH16573,2018-03-29,KH0721
DH16574,2018-03-29,KH0023
DH16575,2018-03-29,KH0311
DH16576,2018-03-29,KH0026
DH16577,2018-03-30,KH0651
DH16578,2018-03-30,KH0182
DH16579,2018-03-30,KH0390
DH1658,2015-04-29,KH0158
DH16580,2018-03-30,KH0340
DH16581,2018-03-30,KH0589
DH16582,2018-03-30,KH0690
DH16583,2018-03-30,KH0822
DH16584,2018-03-30,KH0885
DH16585,2018-03-30,KH0718
DH16586,2018-03-30,KH0128
DH16587,2018-03-30,KH0588
DH16588,2018-03-30,KH0103
DH16589,2018-03-30,KH0246
DH1659,2015-04-29,KH0763
DH16590,2018-03-30,KH0796
DH16591,2018-03-31,KH0640
DH16592,2018-03-31,KH0289
DH16593,2018-03-31,KH0873
DH16594,2018-03-31,KH0577
DH16595,2018-03-31,KH0584
DH16596,2018-03-31,KH0067
DH16597,2018-03-31,KH0084
DH16598,2018-03-31,KH0669
DH16599,2018-03-31,KH0235
DH1660,2015-04-29,KH0965
DH16600,2018-03-31,KH0366
DH16601,2018-03-31,KH0924
DH16602,2018-03-31,KH0101
DH16603,2018-03-31,KH0067
DH16604,2018-03-31,KH0731
DH16605,2018-04-01,KH0964
DH16606,2018-04-01,KH0189
DH16607,2018-04-01,KH0574
DH16608,2018-04-01,KH0216
DH16609,2018-04-01,KH0973
DH1661,2015-04-29,KH0106
DH16610,2018-04-01,KH0106
DH16611,2018-04-01,KH0253
DH16612,2018-04-01,KH0164
DH16613,2018-04-01,KH0415
DH16614,2018-04-01,KH0270
DH16615,2018-04-01,KH0299
DH16616,2018-04-01,KH0799
DH16617,2018-04-01,KH0549
DH16618,2018-04-01,KH0758
DH16619,2018-04-02,KH0014
DH1662,2015-04-29,KH0233
DH16620,2018-04-02,KH0378
DH16621,2018-04-02,KH0877
DH16622,2018-04-02,KH0834
DH16623,2018-04-02,KH0268
DH16624,2018-04-02,KH0515
DH16625,2018-04-02,KH0639
DH16626,2018-04-02,KH0082
DH16627,2018-04-02,KH0206
DH16628,2018-04-02,KH0298
DH16629,2018-04-02,KH0811
DH1663,2015-04-29,KH0002
DH16630,2018-04-02,KH0299
DH16631,2018-04-02,KH0854
DH16632,2018-04-02,KH0169
DH16633,2018-04-03,KH0892
DH16634,2018-04-03,KH0661
DH16635,2018-04-03,KH0827
DH16636,2018-04-03,KH0480
DH16637,2018-04-03,KH0790
DH16638,2018-04-03,KH0189
DH16639,2018-04-03,KH0390
DH1664,2015-04-29,KH0357
DH16640,2018-04-03,KH0697
DH16641,2018-04-03,KH0142
DH16642,2018-04-03,KH0065
DH16643,2018-04-03,KH0127
DH16644,2018-04-03,KH0930
DH16645,2018-04-03,KH0155
DH16646,2018-04-03,KH0464
DH16647,2018-04-04,KH0370
DH16648,2018-04-04,KH0391
DH16649,2018-04-04,KH0942
DH1665,2015-04-29,KH0513
DH16650,2018-04-04,KH0726
DH16651,2018-04-04,KH1000
DH16652,2018-04-04,KH0960
DH16653,2018-04-04,KH0725
DH16654,2018-04-04,KH0438
DH16655,2018-04-04,KH0875
DH16656,2018-04-04,KH0064
DH16657,2018-04-04,KH0491
DH16658,2018-04-04,KH0890
DH16659,2018-04-04,KH0524
DH1666,2015-04-29,KH0183
DH16660,2018-04-04,KH0188
DH16661,2018-04-05,KH0802
DH16662,2018-04-05,KH0184
DH16663,2018-04-05,KH0892
DH16664,2018-04-05,KH0021
DH16665,2018-04-05,KH0883
DH16666,2018-04-05,KH0026
DH16667,2018-04-05,KH0784
DH16668,2018-04-05,KH0834
DH16669,2018-04-05,KH0606
DH1667,2015-04-30,KH0276
DH16670,2018-04-05,KH0030
DH16671,2018-04-05,KH0299
DH16672,2018-04-05,KH0562
DH16673,2018-04-05,KH0486
DH16674,2018-04-05,KH0545
DH16675,2018-04-06,KH0429
DH16676,2018-04-06,KH0960
DH16677,2018-04-06,KH0879
DH16678,2018-04-06,KH0819
DH16679,2018-04-06,KH0820
DH1668,2015-04-30,KH0211
DH16680,2018-04-06,KH0448
DH16681,2018-04-06,KH0145
DH16682,2018-04-06,KH0073
DH16683,2018-04-06,KH0677
DH16684,2018-04-06,KH0968
DH16685,2018-04-06,KH0586
DH16686,2018-04-06,KH0722
DH16687,2018-04-06,KH0610
DH16688,2018-04-06,KH0475
DH16689,2018-04-07,KH0439
DH1669,2015-04-30,KH0099
DH16690,2018-04-07,KH0507
DH16691,2018-04-07,KH0058
DH16692,2018-04-07,KH0940
DH16693,2018-04-07,KH0241
DH16694,2018-04-07,KH0207
DH16695,2018-04-07,KH0378
DH16696,2018-04-07,KH0240
DH16697,2018-04-07,KH0611
DH16698,2018-04-07,KH0867
DH16699,2018-04-07,KH0577
DH1670,2015-04-30,KH0748
DH16700,2018-04-07,KH0009
DH16701,2018-04-07,KH0104
DH16702,2018-04-07,KH0975
DH16703,2018-04-08,KH0985
DH16704,2018-04-08,KH0764
DH16705,2018-04-08,KH0951
DH16706,2018-04-08,KH0455
DH16707,2018-04-08,KH0182
DH16708,2018-04-08,KH0570
DH16709,2018-04-08,KH0055
DH1671,2015-04-30,KH0705
DH16710,2018-04-08,KH0549
DH16711,2018-04-08,KH0137
DH16712,2018-04-08,KH0539
DH16713,2018-04-08,KH0348
DH16714,2018-04-08,KH0185
DH16715,2018-04-08,KH0001
DH16716,2018-04-08,KH0306
DH16717,2018-04-09,KH0112
DH16718,2018-04-09,KH0688
DH16719,2018-04-09,KH0484
DH1672,2015-04-30,KH0348
DH16720,2018-04-09,KH0402
DH16721,2018-04-09,KH0625
DH16722,2018-04-09,KH0190
DH16723,2018-04-09,KH0615
DH16724,2018-04-09,KH0074
DH16725,2018-04-09,KH0794
DH16726,2018-04-09,KH0699
DH16727,2018-04-09,KH0738
DH16728,2018-04-09,KH0707
DH16729,2018-04-09,KH0520
DH1673,2015-04-30,KH0671
DH16730,2018-04-09,KH0787
DH16731,2018-04-10,KH0314
DH16732,2018-04-10,KH0041
DH16733,2018-04-10,KH0900
DH16734,2018-04-10,KH0965
DH16735,2018-04-10,KH0266
DH16736,2018-04-10,KH0128
DH16737,2018-04-10,KH0197
DH16738,2018-04-10,KH0241
DH16739,2018-04-10,KH0430
DH1674,2015-04-30,KH0475
DH16740,2018-04-10,KH0608
DH16741,2018-04-10,KH0920
DH16742,2018-04-10,KH0332
DH16743,2018-04-10,KH0410
DH16744,2018-04-10,KH0332
DH16745,2018-04-11,KH0890
DH16746,2018-04-11,KH0875
DH16747,2018-04-11,KH0757
DH16748,2018-04-11,KH0539
DH16749,2018-04-11,KH0297
DH1675,2015-04-30,KH0801
DH16750,2018-04-11,KH0120
DH16751,2018-04-11,KH0116
DH16752,2018-04-11,KH0681
DH16753,2018-04-11,KH0791
DH16754,2018-04-11,KH0886
DH16755,2018-04-11,KH0927
DH16756,2018-04-11,KH0302
DH16757,2018-04-11,KH0352
DH16758,2018-04-11,KH0819
DH16759,2018-04-12,KH0914
DH1676,2015-04-30,KH0763
DH16760,2018-04-12,KH0176
DH16761,2018-04-12,KH0286
DH16762,2018-04-12,KH0511
DH16763,2018-04-12,KH0398
DH16764,2018-04-12,KH0918
DH16765,2018-04-12,KH0907
DH16766,2018-04-12,KH0115
DH16767,2018-04-12,KH0726
DH16768,2018-04-12,KH0803
DH16769,2018-04-12,KH0589
DH1677,2015-04-30,KH0862
DH16770,2018-04-12,KH0999
DH16771,2018-04-12,KH0058
DH16772,2018-04-12,KH0440
DH16773,2018-04-13,KH0187
DH16774,2018-04-13,KH0649
DH16775,2018-04-13,KH0005
DH16776,2018-04-13,KH0970
DH16777,2018-04-13,KH0655
DH16778,2018-04-13,KH0010
DH16779,2018-04-13,KH0055
DH1678,2015-04-30,KH0554
DH16780,2018-04-13,KH0523
DH16781,2018-04-13,KH0965
DH16782,2018-04-13,KH0868
DH16783,2018-04-13,KH0756
DH16784,2018-04-13,KH0769
DH16785,2018-04-13,KH0364
DH16786,2018-04-13,KH0581
DH16787,2018-04-14,KH0630
DH16788,2018-04-14,KH0616
DH16789,2018-04-14,KH0147
DH1679,2015-04-30,KH0168
DH16790,2018-04-14,KH0176
DH16791,2018-04-14,KH0810
DH16792,2018-04-14,KH0131
DH16793,2018-04-14,KH0922
DH16794,2018-04-14,KH0854
DH16795,2018-04-14,KH0191
DH16796,2018-04-14,KH0777
DH16797,2018-04-14,KH0934
DH16798,2018-04-14,KH0971
DH16799,2018-04-14,KH0786
DH1680,2015-04-30,KH0856
DH16800,2018-04-14,KH0241
DH16801,2018-04-15,KH0574
